,url
20977,https://www.vgchartz.com/game/79343/angry-bunnies/
20978,https://www.vgchartz.com/game/82447/angry-fireballs/
20979,https://www.vgchartz.com/game/82448/angry-fireballs/
20980,https://www.vgchartz.com/game/82449/angry-fireballs/
20981,https://www.vgchartz.com/game/80584/angry-kittens-attack/
20982,https://www.vgchartz.com/game/80585/angry-kittens-attack/
20983,https://www.vgchartz.com/game/79006/angry-video-game-nerd-adventures/
20984,https://www.vgchartz.com/game/79007/angry-video-game-nerd-adventures/
20985,https://www.vgchartz.com/game/34157/animal-crossing-calculator/
20986,https://www.vgchartz.com/game/34158/animal-crossing-clock/
20987,https://www.vgchartz.com/game/26123/animal-mania-dokidoki-aishou-check/
20988,https://www.vgchartz.com/game/34385/animaniacs-game-pack/
20989,https://www.vgchartz.com/game/82540/animas-online/
20990,https://www.vgchartz.com/game/27882/anime-eikaiwa-15-shounen-hyouryuuhen/
20991,https://www.vgchartz.com/game/27883/anime-eikaiwa-tondemo-nezumi-daikatsuyaku/
20992,https://www.vgchartz.com/game/27884/anime-eikaiwa-totoi/
20993,https://www.vgchartz.com/game/32068/anime-freak-fx-vol-1/
20994,https://www.vgchartz.com/game/32069/anime-freak-fx-vol-2/
20995,https://www.vgchartz.com/game/32070/anime-freak-fx-vol-3/
20996,https://www.vgchartz.com/game/32071/anime-freak-fx-vol-4/
20997,https://www.vgchartz.com/game/32072/anime-freak-fx-vol-5/
20998,https://www.vgchartz.com/game/32073/anime-freak-fx-vol-6/
20999,https://www.vgchartz.com/game/53605/ano-tameni-ni-watashi-ga-dekiru-koto/
21000,https://www.vgchartz.com/game/77913/anomaly-2/
21001,https://www.vgchartz.com/game/77920/anomaly-2/
21002,https://www.vgchartz.com/game/77921/anomaly-2/
21003,https://www.vgchartz.com/game/80666/anomaly-2/
21004,https://www.vgchartz.com/game/80671/anomaly-korea/
21005,https://www.vgchartz.com/game/80672/anomaly-korea/
21006,https://www.vgchartz.com/game/80673/anomaly-korea/
21007,https://www.vgchartz.com/game/80674/anomaly-korea/
21008,https://www.vgchartz.com/game/77914/anomaly-warzone-earth/
21009,https://www.vgchartz.com/game/77916/anomaly-warzone-earth/
21010,https://www.vgchartz.com/game/77917/anomaly-warzone-earth/
21011,https://www.vgchartz.com/game/77919/anomaly-warzone-earth/
21012,https://www.vgchartz.com/game/77923/anomaly-warzone-earth/
21013,https://www.vgchartz.com/game/80098/anonymous-notes-chapter-3-from-the-abyss/
21014,https://www.vgchartz.com/game/80099/anonymous-notes-chapter-3-from-the-abyss/
21015,https://www.vgchartz.com/game/40412/anpanman-to-asobu-aiueo-kyoushitsu-dx/
21016,https://www.vgchartz.com/game/14473/anpanpan-to-asobo-aiueo-kyoushitsu/
21017,https://www.vgchartz.com/game/49895/ante-up-texas-holdem/
21018,https://www.vgchartz.com/game/36182/anteater/
21019,https://www.vgchartz.com/game/17728/anticipation/
21020,https://www.vgchartz.com/game/82428/antique-road-trip-2-homecoming/
21021,https://www.vgchartz.com/game/82429/antique-road-trip-2-homecoming/
21022,https://www.vgchartz.com/game/82601/antique-road-trip-american-dreamin/
21023,https://www.vgchartz.com/game/82427/antique-road-trip-usa/
21024,https://www.vgchartz.com/game/82431/antique-road-trip-usa/
21025,https://www.vgchartz.com/game/82432/antique-road-trip-usa/
21026,https://www.vgchartz.com/game/70906/anubis-ii/
21027,https://www.vgchartz.com/game/70907/anubis-ii/
21028,https://www.vgchartz.com/game/46080/anyo-haseyo-korean-word-puzzle/
21029,https://www.vgchartz.com/game/44546/ao-don-ds-hanabi-no-goku-amp-hanabi-no-takumi/
21030,https://www.vgchartz.com/game/43175/ape-academy-2/
21031,https://www.vgchartz.com/game/14476/appare-shogi-jiisan/
21032,https://www.vgchartz.com/game/53606/applemint-works-shimai-amp-tenshi-pack/
21033,https://www.vgchartz.com/game/76461/aquapazza-aquaplus-dream-match/
21034,https://www.vgchartz.com/game/17181/aquarian-age-tokyo-wars/
21035,https://www.vgchartz.com/game/38181/aquarium-hd/
21036,https://www.vgchartz.com/game/43542/aquarium-with-clock/
21037,https://www.vgchartz.com/game/50735/ar-games/
21038,https://www.vgchartz.com/game/74995/aralon-sword-and-shadow/
21039,https://www.vgchartz.com/game/14479/arasuji-de-kitaeru-sokumimi-no-susume-ds/
21040,https://www.vgchartz.com/game/14480/arasuji-de-oboeru-sokudoku-no-susume-ds/
21041,https://www.vgchartz.com/game/47369/arc-arena-monster-tournament/
21042,https://www.vgchartz.com/game/82251/arc-style-baseball-3d/
21043,https://www.vgchartz.com/game/71639/arc-style-happy-ocean/
21044,https://www.vgchartz.com/game/70216/arc-style-simple-mahjong-3d/
21045,https://www.vgchartz.com/game/80006/arc-style-solitaire/
21046,https://www.vgchartz.com/game/48695/arc-the-lad-ii-amp-arc-arena-monster-tournament/
21047,https://www.vgchartz.com/game/17182/arc-the-lad-monster-game-with-casino-game/
21048,https://www.vgchartz.com/game/13571/arcade-classic-4-defender-joust/
21049,https://www.vgchartz.com/game/15636/arcade-classics/
21050,https://www.vgchartz.com/game/18876/arcade-classics/
21051,https://www.vgchartz.com/game/79999/arcade-classics-3d/
21052,https://www.vgchartz.com/game/16168/arcade-classics-super-breakout-battlezone/
21053,https://www.vgchartz.com/game/48998/arcade-essentials/
21054,https://www.vgchartz.com/game/48999/arcade-essentials/
21055,https://www.vgchartz.com/game/29934/arcade-favorites-cd-rom-5-pak/
21056,https://www.vgchartz.com/game/22421/arcade-smash-hits/
21057,https://www.vgchartz.com/game/42262/arcade-snake/
21058,https://www.vgchartz.com/game/82508/arcadecraft/
21059,https://www.vgchartz.com/game/33037/arcana-strikes/
21060,https://www.vgchartz.com/game/79063/arcane-chronicles/
21061,https://www.vgchartz.com/game/78357/arcane-legends/
21062,https://www.vgchartz.com/game/75755/arcania-fall-of-setarrif/
21063,https://www.vgchartz.com/game/75756/arcania-fall-of-setarrif/
21064,https://www.vgchartz.com/game/75758/arcania-fall-of-setarrif/
21065,https://www.vgchartz.com/game/76371/archeage/
21066,https://www.vgchartz.com/game/81716/archeblade/
21067,https://www.vgchartz.com/game/41804/archer-macleans-3d-pool/
21068,https://www.vgchartz.com/game/17733/archon/
21069,https://www.vgchartz.com/game/21915/are-you-smarter-than-a-5th-grader/
21070,https://www.vgchartz.com/game/24696/are-you-smarter-than-a-5th-grader-make-the-grade/
21071,https://www.vgchartz.com/game/28197/are-you-smarter-than-a-5th-grader-make-the-grade/
21072,https://www.vgchartz.com/game/32652/are-you-smarter-than-a-5th-grader-make-the-grade/
21073,https://www.vgchartz.com/game/17195/are-mo-kore-mo-momotarou/
21074,https://www.vgchartz.com/game/80769/argo/
21075,https://www.vgchartz.com/game/14482/ark-no-10-punkan-eigo-master-chuukyuu/
21076,https://www.vgchartz.com/game/14483/ark-no-10-punkan-eigo-master-joukyuu/
21077,https://www.vgchartz.com/game/14484/ark-no-10-punkan-eigo-master-shokyuu/
21078,https://www.vgchartz.com/game/17197/arkana-senki-ludo/
21079,https://www.vgchartz.com/game/38184/arkx/
21080,https://www.vgchartz.com/game/63159/arma-x-anniversary-edition/
21081,https://www.vgchartz.com/game/80999/armed-seven/
21082,https://www.vgchartz.com/game/79831/armillo/
21083,https://www.vgchartz.com/game/34297/armin-van-buuren-in-the-mix/
21084,https://www.vgchartz.com/game/81817/armored-hunter-gunhound-ex/
21085,https://www.vgchartz.com/game/81818/armored-hunter-gunhound-ex/
21086,https://www.vgchartz.com/game/80349/armored-warfare/
21087,https://www.vgchartz.com/game/41660/army-men-gold-collectors-edition/
21088,https://www.vgchartz.com/game/36034/army-men-war-chest/
21089,https://www.vgchartz.com/game/49465/around-the-world/
21090,https://www.vgchartz.com/game/82563/array/
21091,https://www.vgchartz.com/game/38185/arriba/
21092,https://www.vgchartz.com/game/80036/arrow-of-laputa-a-shadowless-teacher-and-the-key-of-chiron/
21093,https://www.vgchartz.com/game/17213/art-camion-sugorokuden/
21094,https://www.vgchartz.com/game/49422/art-camion-sugorokuden/
21095,https://www.vgchartz.com/game/39880/arthur-and-the-revenge-of-maltazard/
21096,https://www.vgchartz.com/game/39881/arthur-and-the-revenge-of-maltazard/
21097,https://www.vgchartz.com/game/39882/arthur-and-the-revenge-of-maltazard/
21098,https://www.vgchartz.com/game/23162/arthurs-absolutely-fun-day/
21099,https://www.vgchartz.com/game/44813/artist-ni-narou-kigaru-ni-sketch/
21100,https://www.vgchartz.com/game/41775/artist-ni-narou-minna-no-nurie-inu-hen/
21101,https://www.vgchartz.com/game/42144/artist-ni-narou-minna-no-nurie-joukyuu-hen/
21102,https://www.vgchartz.com/game/42938/artist-ni-narou-minna-no-nurie-musha-hen/
21103,https://www.vgchartz.com/game/42143/artist-ni-narou-minna-no-nurie-neko-hen/
21104,https://www.vgchartz.com/game/41448/artist-ni-narou-minna-no-nurie-shokyuu-hen/
21105,https://www.vgchartz.com/game/82495/ascend-hand-of-kul/
21106,https://www.vgchartz.com/game/82198/ascendant/
21107,https://www.vgchartz.com/game/82199/ascendant/
21108,https://www.vgchartz.com/game/82200/ascendant/
21109,https://www.vgchartz.com/game/81629/ascension-to-the-throne/
21110,https://www.vgchartz.com/game/81089/ascent-the-space-game/
21111,https://www.vgchartz.com/game/39086/asoberu-ehon-mind-ten/
21112,https://www.vgchartz.com/game/28251/asoberu-eigo-word-magic-ds/
21113,https://www.vgchartz.com/game/17218/ason-de-chinou-up/
21114,https://www.vgchartz.com/game/17219/asonde-aiueo/
21115,https://www.vgchartz.com/game/33533/asonde-igo-ga-sara-ni-tsuyoku-naru-ginsei-igo-ds-chuukyuuhen/
21116,https://www.vgchartz.com/game/14487/asonde-igo-ga-tsuyoku-naru-ginsei-igo-ds/
21117,https://www.vgchartz.com/game/17220/asonde-kazu-suuji/
21118,https://www.vgchartz.com/game/76780/asphalt-7-heat/
21119,https://www.vgchartz.com/game/76985/asphalt-7-heat/
21120,https://www.vgchartz.com/game/75336/asphalt-8-airborne/
21121,https://www.vgchartz.com/game/70624/assassins-creed-double-pack/
21122,https://www.vgchartz.com/game/70625/assassins-creed-double-pack/
21123,https://www.vgchartz.com/game/79003/assassins-creed-freedom-cry/
21124,https://www.vgchartz.com/game/79004/assassins-creed-freedom-cry/
21125,https://www.vgchartz.com/game/79005/assassins-creed-freedom-cry/
21126,https://www.vgchartz.com/game/76134/assassins-creed-pirates/
21127,https://www.vgchartz.com/game/79803/assault-android-cactus/
21128,https://www.vgchartz.com/game/79805/assault-android-cactus/
21129,https://www.vgchartz.com/game/79806/assault-android-cactus/
21130,https://www.vgchartz.com/game/79807/assault-android-cactus/
21131,https://www.vgchartz.com/game/35656/asterix-brain-trainer/
21132,https://www.vgchartz.com/game/17227/asterix-mega-madness/
21133,https://www.vgchartz.com/game/48289/asteroids-amp-super-breakout/
21134,https://www.vgchartz.com/game/76452/astro-junk-itrsquos-space-garbage-and-rapid-fire-fun/
21135,https://www.vgchartz.com/game/74011/astro-tripper/
21136,https://www.vgchartz.com/game/22424/astro-warrior-pit-pot/
21137,https://www.vgchartz.com/game/80033/astro/
21138,https://www.vgchartz.com/game/41886/astrology/
21139,https://www.vgchartz.com/game/45267/at-enta-taisen-hanafuda-koi-koi-kassen/
21140,https://www.vgchartz.com/game/44727/at-enta-taisen-igo/
21141,https://www.vgchartz.com/game/44244/at-enta-taisen-mahjong-2/
21142,https://www.vgchartz.com/game/44243/at-enta-taisen-shogi-2/
21143,https://www.vgchartz.com/game/43545/at-kanji-jukugo-game-kanjukuken-kanshuu/
21144,https://www.vgchartz.com/game/14492/atama-de-do-kotenko-kotenko/
21145,https://www.vgchartz.com/game/63794/atama-iq-panic/
21146,https://www.vgchartz.com/game/42607/atama-o-yokusuru-anzan-ds-zou-no-hana-fuusen/
21147,https://www.vgchartz.com/game/58189/atamago/
21148,https://www.vgchartz.com/game/126/atari-anniversary-edition/
21149,https://www.vgchartz.com/game/39307/atari-anniversary-edition/
21150,https://www.vgchartz.com/game/50255/atari-anniversary-edition-redux/
21151,https://www.vgchartz.com/game/20112/atari-masterpieces-vol-i/
21152,https://www.vgchartz.com/game/20113/atari-masterpieces-vol-ii/
21153,https://www.vgchartz.com/game/42449/atari-80-classic-games-in-one/
21154,https://www.vgchartz.com/game/71059/atelier-iris-3-grand-phantasm/
21155,https://www.vgchartz.com/game/17236/athena-no-kateiban-family-game/
21156,https://www.vgchartz.com/game/78651/athletics-winter-sports/
21157,https://www.vgchartz.com/game/71673/atlantica-online/
21158,https://www.vgchartz.com/game/78712/atlantis-adventure/
21159,https://www.vgchartz.com/game/75357/atrevete-a-sontildear/
21160,https://www.vgchartz.com/game/75358/atrevete-a-sontildear/
21161,https://www.vgchartz.com/game/37683/atsumare-guruguru-onsen/
21162,https://www.vgchartz.com/game/37684/atsumare-guruguru-onsen-bb/
21163,https://www.vgchartz.com/game/79098/attack-of-the-kraken/
21164,https://www.vgchartz.com/game/80103/attractio/
21165,https://www.vgchartz.com/game/80104/attractio/
21166,https://www.vgchartz.com/game/80106/attractio/
21167,https://www.vgchartz.com/game/38188/audiball/
21168,https://www.vgchartz.com/game/74010/audiosurf-air/
21169,https://www.vgchartz.com/game/24939/audition-portable/
21170,https://www.vgchartz.com/game/71854/auf-wiedersehen-monty-zx-spectrum/
21171,https://www.vgchartz.com/game/71856/auf-wiedersehen-monty-zx-spectrum/
21172,https://www.vgchartz.com/game/71857/auf-wiedersehen-monty-zx-spectrum/
21173,https://www.vgchartz.com/game/36228/austin-powers-operation-trivia/
21174,https://www.vgchartz.com/game/17246/austin-powers-pinball/
21175,https://www.vgchartz.com/game/36226/austin-powers-pinball/
21176,https://www.vgchartz.com/game/18061/australia-zoo-quest/
21177,https://www.vgchartz.com/game/80573/auto-club-revolution/
21178,https://www.vgchartz.com/game/16577/av-poker-world-gambler/
21179,https://www.vgchartz.com/game/81616/ava-and-avior-save-the-earth/
21180,https://www.vgchartz.com/game/81618/ava-and-avior-save-the-earth/
21181,https://www.vgchartz.com/game/79076/avalanche-2-super-avalanche/
21182,https://www.vgchartz.com/game/42033/avatar-casino-slots-1/
21183,https://www.vgchartz.com/game/62666/avatar-connection/
21184,https://www.vgchartz.com/game/38884/avatar-drop/
21185,https://www.vgchartz.com/game/42243/avatar-match/
21186,https://www.vgchartz.com/game/51689/avatar-superstar/
21187,https://www.vgchartz.com/game/46559/avatar-superstars-poker/
21188,https://www.vgchartz.com/game/48785/avatars-rock/
21189,https://www.vgchartz.com/game/77487/avengers-alliance/
21190,https://www.vgchartz.com/game/77488/avengers-alliance/
21191,https://www.vgchartz.com/game/81320/aveyond-gates-of-night/
21192,https://www.vgchartz.com/game/80978/avoid-sensory-overload/
21193,https://www.vgchartz.com/game/70909/awesomenauts/
21194,https://www.vgchartz.com/game/79363/awesomenauts/
21195,https://www.vgchartz.com/game/77780/ayakashi-ghost-guild/
21196,https://www.vgchartz.com/game/44617/ayrton-senna-personal-talk-message-for-the-future/
21197,https://www.vgchartz.com/game/17252/ayumi-kumi/
21198,https://www.vgchartz.com/game/80037/aztez/
21199,https://www.vgchartz.com/game/80038/aztez/
21200,https://www.vgchartz.com/game/80039/aztez/
21201,https://www.vgchartz.com/game/80040/aztez/
21202,https://www.vgchartz.com/game/80041/aztez/
21203,https://www.vgchartz.com/game/80042/aztez/
21204,https://www.vgchartz.com/game/80043/aztez/
21205,https://www.vgchartz.com/game/24919/azumanga-daioh-advance/
21206,https://www.vgchartz.com/game/17257/azumanga-donjara-daiou/
21207,https://www.vgchartz.com/game/13799/b-boy/
21208,https://www.vgchartz.com/game/43177/b-boy/
21209,https://www.vgchartz.com/game/44566/b-units-build-it/
21210,https://www.vgchartz.com/game/70900/babel-rising/
21211,https://www.vgchartz.com/game/70901/babel-rising/
21212,https://www.vgchartz.com/game/70902/babel-rising/
21213,https://www.vgchartz.com/game/36231/baby-luv/
21214,https://www.vgchartz.com/game/47019/baby-maker-extreme/
21215,https://www.vgchartz.com/game/17264/baby-universe/
21216,https://www.vgchartz.com/game/79292/back-side-of-the-earth-pilot-brothers-3/
21217,https://www.vgchartz.com/game/82019/back-to-life-2/
21218,https://www.vgchartz.com/game/82020/back-to-life-2/
21219,https://www.vgchartz.com/game/17266/backgammon/
21220,https://www.vgchartz.com/game/19532/backgammon/
21221,https://www.vgchartz.com/game/36659/backgammon/
21222,https://www.vgchartz.com/game/39203/backgammon/
21223,https://www.vgchartz.com/game/17267/backgammon-2000/
21224,https://www.vgchartz.com/game/81215/backgammon-blitz/
21225,https://www.vgchartz.com/game/81216/backgammon-blitz/
21226,https://www.vgchartz.com/game/81220/backgammon-blitz/
21227,https://www.vgchartz.com/game/41094/backstreet-billiards/
21228,https://www.vgchartz.com/game/75298/bad-day/
21229,https://www.vgchartz.com/game/75299/bad-day/
21230,https://www.vgchartz.com/game/70975/bad-piggies/
21231,https://www.vgchartz.com/game/70984/bad-piggies/
21232,https://www.vgchartz.com/game/70986/bad-piggies/
21233,https://www.vgchartz.com/game/38999/bailout/
21234,https://www.vgchartz.com/game/16086/bakenou-tv-94/
21235,https://www.vgchartz.com/game/16085/bakenou-v3/
21236,https://www.vgchartz.com/game/78021/bakery-story/
21237,https://www.vgchartz.com/game/17274/bakuretsu-akindo/
21238,https://www.vgchartz.com/game/22024/bakushou-jinsei-64-mezase-resort-ou/
21239,https://www.vgchartz.com/game/22584/bakushou-all-yoshimoto-quiz-ou-kettaisen/
21240,https://www.vgchartz.com/game/17279/bakushou-all-yoshimoto-quiz-ou-ketteisen/
21241,https://www.vgchartz.com/game/47786/bakushou-all-yoshimoto-quiz-ou-ketteisen-dx/
21242,https://www.vgchartz.com/game/78653/ballet-salon/
21243,https://www.vgchartz.com/game/53163/ballistic-blast/
21244,https://www.vgchartz.com/game/79466/balloon-pop-plus/
21245,https://www.vgchartz.com/game/79467/balloon-pop-plus/
21246,https://www.vgchartz.com/game/79468/balloon-pop-plus/
21247,https://www.vgchartz.com/game/79541/balloon-pop-plus/
21248,https://www.vgchartz.com/game/79714/balloon-pop/
21249,https://www.vgchartz.com/game/79825/ballpoint-universe-infinite/
21250,https://www.vgchartz.com/game/79827/ballpoint-universe-infinite/
21251,https://www.vgchartz.com/game/79828/ballpoint-universe-infinite/
21252,https://www.vgchartz.com/game/38435/ballsandblocks/
21253,https://www.vgchartz.com/game/79372/banana-bliss-jungle-puzzles/
21254,https://www.vgchartz.com/game/82052/banana-kong/
21255,https://www.vgchartz.com/game/81400/band-of-monsters/
21256,https://www.vgchartz.com/game/36312/barbie-fashion-show/
21257,https://www.vgchartz.com/game/36311/barbie-fashion-show-an-eye-for-style/
21258,https://www.vgchartz.com/game/26202/barbie-fashion-show-eye-for-style/
21259,https://www.vgchartz.com/game/80944/bardbarian/
21260,https://www.vgchartz.com/game/80945/bardbarian/
21261,https://www.vgchartz.com/game/38191/barf-and-beer/
21262,https://www.vgchartz.com/game/81534/baron-wittard-nemesis-of-ragnarok/
21263,https://www.vgchartz.com/game/14548/bartender-ds/
21264,https://www.vgchartz.com/game/75559/basement-crawl/
21265,https://www.vgchartz.com/game/50396/basha-baloot/
21266,https://www.vgchartz.com/game/50014/basha-card-game-collection/
21267,https://www.vgchartz.com/game/49910/basha-tarneeb/
21268,https://www.vgchartz.com/game/50013/basha-trix/
21269,https://www.vgchartz.com/game/19891/basic-math/
21270,https://www.vgchartz.com/game/20156/basic-programming/
21271,https://www.vgchartz.com/game/80957/basketball-kings/
21272,https://www.vgchartz.com/game/71266/bass-masters-classic/
21273,https://www.vgchartz.com/game/71268/bass-masters-classic-pro-edition/
21274,https://www.vgchartz.com/game/71265/bass-masters-classic-tournament-edition/
21275,https://www.vgchartz.com/game/38193/battle-ball/
21276,https://www.vgchartz.com/game/78028/battle-bears-gold/
21277,https://www.vgchartz.com/game/42365/battle-beat/
21278,https://www.vgchartz.com/game/78081/battle-camp/
21279,https://www.vgchartz.com/game/82464/battle-cry/
21280,https://www.vgchartz.com/game/41885/battle-for-saint-sammys-cup-championship/
21281,https://www.vgchartz.com/game/82709/battle-mages/
21282,https://www.vgchartz.com/game/16158/battle-of-kingdom/
21283,https://www.vgchartz.com/game/35942/battle-pinball/
21284,https://www.vgchartz.com/game/47653/battle-pinball/
21285,https://www.vgchartz.com/game/26264/battle-poker/
21286,https://www.vgchartz.com/game/41684/battle-poker/
21287,https://www.vgchartz.com/game/80362/battle-rage-reflex/
21288,https://www.vgchartz.com/game/48456/battle-reel-series-01-reelgun/
21289,https://www.vgchartz.com/game/48457/battle-reel-series-02-ao-dokura/
21290,https://www.vgchartz.com/game/78165/battle-run-real-time-multiplayer-race/
21291,https://www.vgchartz.com/game/82678/battlecry/
21292,https://www.vgchartz.com/game/78596/battlefied-2/
21293,https://www.vgchartz.com/game/78597/battlefied-2/
21294,https://www.vgchartz.com/game/78598/battlefied-2/
21295,https://www.vgchartz.com/game/78599/battlefied-2/
21296,https://www.vgchartz.com/game/78600/battlefied-2/
21297,https://www.vgchartz.com/game/82652/battleheart/
21298,https://www.vgchartz.com/game/77776/battlestone/
21299,https://www.vgchartz.com/game/71698/beans-quest/
21300,https://www.vgchartz.com/game/71699/beans-quest/
21301,https://www.vgchartz.com/game/31491/beat-it/
21302,https://www.vgchartz.com/game/17341/beat-planet-music/
21303,https://www.vgchartz.com/game/70408/beat-sneak-bandit/
21304,https://www.vgchartz.com/game/78115/beat-the-boss/
21305,https://www.vgchartz.com/game/78029/beat-the-boss-2/
21306,https://www.vgchartz.com/game/78116/beat-the-boss-3/
21307,https://www.vgchartz.com/game/41389/beat-the-intro/
21308,https://www.vgchartz.com/game/27589/beatn-groovy/
21309,https://www.vgchartz.com/game/79046/beatblasters-iii/
21310,https://www.vgchartz.com/game/79047/beatblasters-iii/
21311,https://www.vgchartz.com/game/79048/beatblasters-iii/
21312,https://www.vgchartz.com/game/39588/beaterator/
21313,https://www.vgchartz.com/game/38178/beats/
21314,https://www.vgchartz.com/game/50510/beauty-academy/
21315,https://www.vgchartz.com/game/23291/beauty-and-the-beast-a-board-game-adventure/
21316,https://www.vgchartz.com/game/36523/beck-the-game/
21317,https://www.vgchartz.com/game/38198/bed-time-nursery-rhymes/
21318,https://www.vgchartz.com/game/80513/beer-caps-tap/
21319,https://www.vgchartz.com/game/80514/beer-caps-tap/
21320,https://www.vgchartz.com/game/38199/beer-screensaver/
21321,https://www.vgchartz.com/game/72125/before-crisis-final-fantasy-vii/
21322,https://www.vgchartz.com/game/76464/bejeweled-2/
21323,https://www.vgchartz.com/game/76465/bejeweled-2/
21324,https://www.vgchartz.com/game/81299/bella-design/
21325,https://www.vgchartz.com/game/26197/bella-sara/
21326,https://www.vgchartz.com/game/70700/bellator-mma-onslaught/
21327,https://www.vgchartz.com/game/70701/bellator-mma-onslaught/
21328,https://www.vgchartz.com/game/16176/berlitz-french-translator/
21329,https://www.vgchartz.com/game/16177/berlitz-spanish-translator/
21330,https://www.vgchartz.com/game/36632/best-friends-dogs-amp-cats/
21331,https://www.vgchartz.com/game/51625/best-of-solitaire/
21332,https://www.vgchartz.com/game/71758/beyond-good-amp-evil/
21333,https://www.vgchartz.com/game/71759/beyond-good-amp-evil/
21334,https://www.vgchartz.com/game/79144/bibi-amp-tina-das-spiel-zum-kinofilm/
21335,https://www.vgchartz.com/game/16499/bible-buffet/
21336,https://www.vgchartz.com/game/82118/bientot-lete/
21337,https://www.vgchartz.com/game/82119/bientot-lete/
21338,https://www.vgchartz.com/game/78016/big-time-gangsta/
21339,https://www.vgchartz.com/game/80252/big-time-rush-backstage-pass/
21340,https://www.vgchartz.com/game/80120/big-time-rush-dance-party/
21341,https://www.vgchartz.com/game/78022/big-win-football/
21342,https://www.vgchartz.com/game/78014/big-win-mlb/
21343,https://www.vgchartz.com/game/77862/big-win-racing/
21344,https://www.vgchartz.com/game/75690/bighead-bash/
21345,https://www.vgchartz.com/game/75691/bighead-bash/
21346,https://www.vgchartz.com/game/75693/bighead-bash/
21347,https://www.vgchartz.com/game/46440/bijin-tokei-portable/
21348,https://www.vgchartz.com/game/80057/bike-rider-dx/
21349,https://www.vgchartz.com/game/50294/bikkuri-pachinko-ashita-no-joe-kyoraku-collection-vol-1/
21350,https://www.vgchartz.com/game/52019/bikkuri-tobidasu-mahou-no-pen/
21351,https://www.vgchartz.com/game/37687/bikkuriman-2000-viva-festival/
21352,https://www.vgchartz.com/game/49684/bikkuriman-daijikai/
21353,https://www.vgchartz.com/game/51717/billiard-action/
21354,https://www.vgchartz.com/game/17362/billiards/
21355,https://www.vgchartz.com/game/49382/bing-bing-bingo/
21356,https://www.vgchartz.com/game/50603/bingo-party-deluxe/
21357,https://www.vgchartz.com/game/70550/biohazard-twin-pack/
21358,https://www.vgchartz.com/game/80508/bionic-heart/
21359,https://www.vgchartz.com/game/80510/bionic-heart/
21360,https://www.vgchartz.com/game/80511/bionic-heart/
21361,https://www.vgchartz.com/game/80512/bionic-heart/
21362,https://www.vgchartz.com/game/49184/biorhythm/
21363,https://www.vgchartz.com/game/78574/bioshock-2/
21364,https://www.vgchartz.com/game/76120/bioshock-infinite/
21365,https://www.vgchartz.com/game/79373/bird-mania-christmas-3d/
21366,https://www.vgchartz.com/game/80366/bird-reflex/
21367,https://www.vgchartz.com/game/80619/bird-shoot/
21368,https://www.vgchartz.com/game/80623/birdhunt/
21369,https://www.vgchartz.com/game/17365/bishi-bashi-special/
21370,https://www.vgchartz.com/game/33966/bishi-bashi-special/
21371,https://www.vgchartz.com/game/17366/bishi-bashi-special-2/
21372,https://www.vgchartz.com/game/17367/bishi-bashi-special-3/
21373,https://www.vgchartz.com/game/48300/bishoujo-janshi-suchie-pai/
21374,https://www.vgchartz.com/game/48301/bishoujo-janshi-suchie-pai/
21375,https://www.vgchartz.com/game/47766/bishoujo-senshi-sailor-moon-collection/
21376,https://www.vgchartz.com/game/81394/bit-boy-arcade/
21377,https://www.vgchartz.com/game/30764/bittrip-beat/
21378,https://www.vgchartz.com/game/34228/bittrip-core/
21379,https://www.vgchartz.com/game/48808/bittrip-flux/
21380,https://www.vgchartz.com/game/71647/bittrip-presents-runner-2-future-legend-of-rhythm-alien/
21381,https://www.vgchartz.com/game/71648/bittrip-presents-runner-2-future-legend-of-rhythm-alien/
21382,https://www.vgchartz.com/game/71650/bittrip-presents-runner-2-future-legend-of-rhythm-alien/
21383,https://www.vgchartz.com/game/38502/bittrip-void/
21384,https://www.vgchartz.com/game/14563/biz-nouryoku-ds-series-wagokoro-no-moto/
21385,https://www.vgchartz.com/game/14577/biz-nouryoku-series-miryoku-kaikaku/
21386,https://www.vgchartz.com/game/14578/biz-taiken-ds-series-kigyoudou-inshoku/
21387,https://www.vgchartz.com/game/14579/biz-taiken-ds-series-kigyoudou-kaigai/
21388,https://www.vgchartz.com/game/42775/biz-taiken-series-kigyoudou/
21389,https://www.vgchartz.com/game/73266/black-gold/
21390,https://www.vgchartz.com/game/73267/black-guards/
21391,https://www.vgchartz.com/game/81762/black-rainbow/
21392,https://www.vgchartz.com/game/81763/black-rainbow/
21393,https://www.vgchartz.com/game/81765/black-rainbow/
21394,https://www.vgchartz.com/game/78579/blackguards/
21395,https://www.vgchartz.com/game/18239/blackjack/
21396,https://www.vgchartz.com/game/20162/blackjack/
21397,https://www.vgchartz.com/game/72002/blacklight-retribution/
21398,https://www.vgchartz.com/game/74934/blade-amp-soul/
21399,https://www.vgchartz.com/game/78989/blade-arcus-from-shining/
21400,https://www.vgchartz.com/game/82063/blade-symphony/
21401,https://www.vgchartz.com/game/53604/blades-heart/
21402,https://www.vgchartz.com/game/78012/blitz-brigade-online-multiplayer-shooting-action/
21403,https://www.vgchartz.com/game/17470/block-amp-switch/
21404,https://www.vgchartz.com/game/38201/block-fight/
21405,https://www.vgchartz.com/game/42263/block-fight/
21406,https://www.vgchartz.com/game/53343/block-vengeance-alpha/
